"name","state","lat","lng"
"Agua Dulce",CA,34.504593,-118.316384
"Aguanga",CA,33.452246,-116.85547
"Ahwahnee",CA,37.365224,-119.7193
"Airport",CA,37.631584,-120.977328
"Alameda",CA,37.741911,-122.259914
"Alamo",CA,37.854598,-122.012995
"Albany",CA,37.89065,-122.318116
"Albion",CA,39.225326,-123.757584
"Alderpoint",CA,40.161343,-123.615739
"Alhambra",CA,34.083571,-118.136444
"Alhambra Valley",CA,37.966588,-122.131898
"Aliso Viejo",CA,33.579219,-117.728915
"Alleghany",CA,39.46666,-120.841124
"Allendale",CA,38.442986,-121.98333
"Allensworth",CA,35.849878,-119.389209
"Almanor",CA,40.214494,-121.17622
"Alondra Park",CA,33.890508,-118.335478
"Alpaugh",CA,35.88765,-119.487321
"Alpine",CA,32.842286,-116.756044
"Alpine",CA,38.785529,-119.80089
"Alta",CA,39.215685,-120.798509
"Altadena",CA,34.192212,-118.135589
"Alta Sierra",CA,39.126174,-121.049085
"Alto",CA,37.905581,-122.518718
"Alturas",CA,41.492643,-120.547011
"Alum Rock",CA,37.3694,-121.823931
"Amador",CA,38.41895,-120.823548
"American Canyon",CA,38.175465,-122.260201
"Amesti",CA,36.959483,-121.781739
"Anaheim",CA,33.855497,-117.760071
"Anchor Bay",CA,38.812653,-123.570267
"Anderson",CA,40.450596,-122.296304
"Angels",CA,38.071037,-120.551729
"Angwin",CA,38.577875,-122.451224
"Antelope",CA,38.715325,-121.36096
"Antioch",CA,37.977541,-121.797618
"Anza",CA,33.566298,-116.696495
"Apple Valley",CA,34.533376,-117.210358
"Aptos",CA,36.991147,-121.892758
"Aptos Hills-Larkin Valley",CA,36.954526,-121.821371
"Arbuckle",CA,39.014195,-122.06105
"Arcadia",CA,34.132689,-118.036347
"Arcata",CA,40.862286,-124.074958
"Arden-Arcade",CA,38.603364,-121.380087
"Armona",CA,36.317841,-119.705379
"Arnold",CA,38.249049,-120.349327
"Aromas",CA,36.874755,-121.630732
"Arroyo Grande",CA,35.124305,-120.584854
"Artesia",CA,33.867593,-118.080635
"Artois",CA,39.633179,-122.189758
"Arvin",CA,35.194361,-118.830569
"Ashland",CA,37.694161,-122.11592
"Aspen Springs",CA,37.548791,-118.699663
"Atascadero",CA,35.485821,-120.689675
"Atherton",CA,37.457072,-122.201058
"Atwater",CA,37.354049,-120.597177
"Auberry",CA,37.08071,-119.496433
"Auburn",CA,38.895075,-121.076739
"Auburn Lake Trails",CA,38.886238,-120.979699
"August",CA,37.979574,-121.262454
"Avalon",CA,33.324039,-118.334606
"Avenal",CA,36.031181,-120.116023
"Avery",CA,38.19386,-120.379071
"Avilla Beach",CA,35.199277,-120.720698
"Avocado Heights",CA,34.036769,-118.001783
"Azusa",CA,34.138524,-117.912253
"Baker",CA,35.276918,-116.071735
"Bakersfield",CA,35.353547,-119.034875
"Baldwin Park",CA,34.082824,-117.971286
"Ballard",CA,34.630473,-120.111782
"Ballico",CA,37.451917,-120.703707
"Bangor",CA,39.376087,-121.411654
"Banning",CA,33.946032,-116.899241
"Barstow",CA,34.866788,-117.043006
"Bass Lake",CA,37.327282,-119.565326
"Bay Point",CA,38.032742,-121.960958
"Bayview",CA,38.006234,-122.320165
"Bayview",CA,40.765335,-124.178605
"Beale AFB",CA,39.108061,-121.351215
"Bear Creek",CA,37.296601,-120.417676
"Bear Valley",CA,38.472319,-120.051845
"Bear Valley",CA,37.564883,-120.131226
"Bear Valley Springs",CA,35.1794,-118.625971
"Beaumont",CA,33.863083,-116.950461
"Beckwourth",CA,39.848248,-120.406695
"Belden",CA,40.006783,-121.248191
"Bell",CA,33.979704,-118.179249
"Bella Vista",CA,40.651672,-122.256513
"Bell Canyon",CA,34.208077,-118.687626
"Bellflower",CA,33.887821,-118.12725
"Bell Gardens",CA,33.964379,-118.154437
"Belmont",CA,37.514398,-122.294475
"Belvedere",CA,37.874366,-122.471618
"Benbow",CA,40.060267,-123.76538
"Bend",CA,40.255092,-122.210916
"Benicia",CA,38.069147,-122.1512
"Ben Lomond",CA,37.078196,-122.088116
"Benton",CA,37.843606,-118.4899
"Berkeley",CA,37.866972,-122.299147
"Bermuda Dunes",CA,33.7435,-116.287332
"Berry Creek",CA,39.631537,-121.405397
"Bertsch-Oceanview",CA,41.752377,-124.157662
"Bethel Island",CA,38.028939,-121.640521
"Beverly Hills",CA,34.07923,-118.402437
"Bieber",CA,41.126292,-121.135616
"Big Bear",CA,34.254118,-116.796378
"Big Bear Lake",CA,34.242958,-116.895891
"Big Bend",CA,41.011615,-121.930444
"Big Creek",CA,37.203565,-119.248489
"Biggs",CA,39.413291,-121.710076
"Big Lagoon",CA,41.159361,-124.129868
"Big Pine",CA,37.165507,-118.296262
"Big River",CA,34.139823,-114.362099
"Biola",CA,36.799938,-120.021038
"Bishop",CA,37.366381,-118.395808
"Blackhawk",CA,37.809677,-121.913141
"Blacklake",CA,35.049689,-120.538642
"Black Point-Green Point",CA,38.109893,-122.518376
"Blairsden",CA,39.775205,-120.610845
"Bloomfield",CA,38.322069,-122.834464
"Bloomington",CA,34.060353,-117.401463
"Blue Lake",CA,40.883443,-123.994875
"Bluewater",CA,34.175649,-114.267116
"Blythe",CA,33.653584,-114.621785
"Bodega",CA,38.348841,-122.971164
"Bodega Bay",CA,38.327506,-123.030022
"Bodfish",CA,35.574073,-118.481163
"Bolinas",CA,37.917725,-122.709502
"Bombay Beach",CA,33.354962,-115.730484
"Bonadelle Ranchos-Madera Ranchos",CA,36.984535,-119.874765
"Bonita",CA,32.673217,-117.006101
"Bonny Doon",CA,37.04348,-122.136848
"Bonsall",CA,33.274876,-117.191863
"Boonville",CA,39.011474,-123.374043
"Bootjack",CA,37.475221,-119.889663
"Boron",CA,35.01978,-117.665938
"Boronda",CA,36.694891,-121.67467
"Borrego Springs",CA,33.245398,-116.357035
"Bostonia",CA,32.819048,-116.942204
"Boulder Creek",CA,37.1341,-122.127208
"Boulevard",CA,32.664022,-116.289601
"Bowles",CA,36.608873,-119.752564
"Boyes Hot Springs",CA,38.312646,-122.488748
"Bradbury",CA,34.153159,-117.968818
"Bradley",CA,35.86284,-120.804267
"Brawley",CA,32.978702,-115.529914
"Brea",CA,33.928968,-117.861329
"Brentwood",CA,37.935905,-121.718547
"Bret Harte",CA,37.602067,-121.004381
"Bridgeport",CA,38.25557,-119.214245
"Brisbane",CA,37.67575,-122.383302
"Broadmoor",CA,37.691422,-122.48114
"Brookdale",CA,37.105732,-122.110627
"Brooktrails",CA,39.443283,-123.3938
"Buckhorn",CA,38.453122,-120.535468
"Buck Meadows",CA,37.81261,-120.065303
"Bucks Lake",CA,39.87956,-121.199081
"Buellton",CA,34.615497,-120.194237
"Buena Park",CA,33.857353,-118.007373
"Buena Vista",CA,38.297445,-120.917948
"Burbank",CA,34.190079,-118.326405
"Burbank",CA,37.321073,-121.930457
"Burlingame",CA,37.589952,-122.363342
"Burney",CA,40.889362,-121.675465
"Burnt Ranch",CA,40.811335,-123.508261
"Butte Creek Canyon",CA,39.74423,-121.707324
"Butte Meadows",CA,40.085361,-121.54231
"Butte Valley",CA,39.668804,-121.645889
"Buttonwillow",CA,35.409229,-119.440668
"Byron",CA,37.875517,-121.641825
"Bystrom",CA,37.619374,-120.981295
"Cabazon",CA,33.912495,-116.781414
"Calabasas",CA,34.134015,-118.669128
"Calexico",CA,32.684321,-115.494579
"California",CA,35.14659,-117.869346
"California Hot Springs",CA,35.886312,-118.656067
"California Pines",CA,41.413786,-120.66531
"Calimesa",CA,33.987332,-117.0542
"Calipatria",CA,33.168805,-115.48571
"Calistoga",CA,38.581408,-122.582696
"Callender",CA,35.047968,-120.57592
"Calpella",CA,39.233721,-123.19376
"Calpine",CA,39.663156,-120.439709
"Calwa",CA,36.71373,-119.761239
"Camanche North Shore",CA,38.244218,-120.953915
"Camanche",CA,38.266481,-120.986575
"Camarillo",CA,34.221983,-119.033072
"Cambria",CA,35.552479,-121.084527
"Cambrian Park",CA,37.256274,-121.928902
"Cameron Park",CA,38.674027,-120.988336
"Camino",CA,38.741163,-120.68158
"Camino Tassajara",CA,37.790873,-121.885035
"Campbell",CA,37.280232,-121.954352
"Camp Nelson",CA,36.141978,-118.61071
"Campo",CA,32.640967,-116.474516
"Camp Pendleton North",CA,33.319407,-117.319418
"Camp Pendleton South",CA,33.22822,-117.380801
"Camptonville",CA,39.452198,-121.048864
"Canby",CA,41.452233,-120.888291
"Cantua Creek",CA,36.500045,-120.316361
"Canyondam",CA,40.169939,-121.076839
"Canyon Lake",CA,33.688302,-117.263547
"Capitola",CA,36.976083,-121.954012
"Caribou",CA,40.073244,-121.16567
"Carlsbad",CA,33.123909,-117.282835
"Carmel-by-the-Sea",CA,36.552946,-121.921889
"Carmel Valley",CA,36.50116,-121.732154
"Carmet",CA,38.374452,-123.071859
"Carmichael",CA,38.634876,-121.324219
"Carnelian Bay",CA,39.235173,-120.078245
"Carpinteria",CA,34.385291,-119.500858
"Carrick",CA,41.446746,-122.363457
"Carson",CA,33.840367,-118.249574
"Cartago",CA,36.305239,-118.027166
"Caruthers",CA,36.539907,-119.845027
"Casa Conejo",CA,34.184617,-118.944354
"Casa de Oro-Mount Helix",CA,32.763971,-116.968798
"Casmalia",CA,34.837589,-120.531071
"Caspar",CA,39.363063,-123.804194
"Cassel",CA,40.925021,-121.548476
"Castaic",CA,34.48006,-118.632867
"Castle Hill",CA,37.872955,-122.057337
"Castro Valley",CA,37.709748,-122.062347
"Castroville",CA,36.764838,-121.753374
"Cathedral",CA,33.835487,-116.463103
"Catheys Valley",CA,37.456219,-120.09169
"Cayucos",CA,35.437806,-120.885591
"Cazadero",CA,38.527831,-123.109799
"Cedar Ridge",CA,38.065736,-120.273869
"Cedar Slope",CA,36.14356,-118.577133
"Cedarville",CA,41.528683,-120.174433
"Centerville",CA,36.736159,-119.495981
"Ceres",CA,37.595377,-120.962373
"Cerritos",CA,33.867743,-118.069472
"Chalfant",CA,37.492115,-118.390408
"Challenge-Brownsville",CA,39.464508,-121.263429
"Channel Islands Beach",CA,34.161093,-119.225277
"Charter Oak",CA,34.102483,-117.856315
"Cherokee",CA,39.650877,-121.533646
"Cherokee Strip",CA,35.469567,-119.261525
"Cherryland",CA,37.679159,-122.103765
"Cherry Valley",CA,33.979679,-116.969406
"Chester",CA,40.301675,-121.232503
"Chico",CA,39.755405,-121.81839
"Chilcoot-Vinton",CA,39.806744,-120.138859
"China Lake Acres",CA,35.640019,-117.766458
"Chinese Camp",CA,37.870215,-120.444225
"Chino",CA,33.974474,-117.657841
"Chino Hills",CA,33.942969,-117.725648
"Chowchilla",CA,37.113179,-120.230345
"Chualar",CA,36.571113,-121.510295
"Chula Vista",CA,32.62767,-117.01517
"Citrus",CA,34.110456,-117.893487
"Citrus Heights",CA,38.694778,-121.287993
"Claremont",CA,34.124925,-117.713923
"Clarksburg",CA,38.419333,-121.541619
"Clay",CA,38.314038,-121.159591
"Clayton",CA,37.94032,-121.930076
"Clear Creek",CA,40.307086,-121.0554
"Clearlake",CA,38.960045,-122.633232
"Clearlake Oaks",CA,39.020605,-122.656939
"Clearlake Riviera",CA,38.951383,-122.722243
"Cleone",CA,39.487857,-123.776069
"Clio",CA,39.754128,-120.566747
"Clipper Mills",CA,39.532424,-121.166552
"Cloverdale",CA,38.795962,-123.01537
"Clovis",CA,36.828955,-119.686594
"Clyde",CA,38.02537,-122.02806
"Coachella",CA,33.69102,-116.145098
"Coalinga",CA,36.133069,-120.339022
"Coarsegold",CA,37.252634,-119.699955
"Cobb",CA,38.835329,-122.722435
"Coffee Creek",CA,41.079673,-122.716906
"Cohasset",CA,39.902714,-121.744821
"Cold Springs",CA,38.746784,-120.876113
"Cold Springs",CA,38.161335,-120.053527
"Coleville",CA,38.583286,-119.515954
"Colfax",CA,39.093805,-120.953219
"College",CA,39.006303,-122.006829
"Collierville",CA,38.212963,-121.265128
"Colma",CA,37.67669,-122.452682
"Coloma",CA,38.802616,-120.894635
"Colton",CA,34.054525,-117.325029
"Columbia",CA,38.030026,-120.415907
"Colusa",CA,39.20489,-122.009575
"Commerce",CA,33.994523,-118.149952
"Comptche",CA,39.265134,-123.589715
"Compton",CA,33.894047,-118.227469
"Concord",CA,37.972189,-122.001617
"Concow",CA,39.770316,-121.513493
"Contra Costa Centre",CA,37.925964,-122.053978
"Copperopolis",CA,37.936675,-120.627704
"Corcoran",CA,36.084686,-119.561141
"Corning",CA,39.928199,-122.181993
"Corona",CA,33.862352,-117.563857
"Coronado",CA,32.657202,-117.156137
"Coronita",CA,33.875958,-117.611346
"Corralitos",CA,36.984181,-121.789329
"Corte Madera",CA,37.931846,-122.507738
"Costa Mesa",CA,33.665905,-117.912336
"Cotati",CA,38.328492,-122.710049
"Coto de Caza",CA,33.597037,-117.586484
"Cottonwood",CA,40.390427,-122.286097
"Coultervillle",CA,37.711924,-120.202351
"Country Club",CA,37.968036,-121.340482
"Courtland",CA,38.332911,-121.557026
"Covelo",CA,39.800187,-123.252601
"Covina",CA,34.090475,-117.882143
"Cowan",CA,37.559913,-120.989062
"Crescent",CA,41.764514,-124.200779
"Crescent Mills",CA,40.100703,-120.921694
"Cressey",CA,37.42103,-120.65569
"Crest",CA,32.800022,-116.867077
"Crestline",CA,34.254077,-117.286709
"Creston",CA,35.517097,-120.518136
"C-Road",CA,39.762709,-120.577035
"Crockett",CA,38.051939,-122.220151
"Cromberg",CA,39.868389,-120.690374
"Crowley Lake",CA,37.569387,-118.746649
"Crows Landing",CA,37.394738,-121.084359
"Cudahy",CA,33.964003,-118.182561
"Culver",CA,34.00582,-118.396781
"Cupertino",CA,37.319398,-122.044956
"Cutler",CA,36.526273,-119.288303
"Cutten",CA,40.765675,-124.144566
"Cuyama",CA,34.931057,-119.61488
"Cypress",CA,33.818477,-118.038307
"Daly",CA,37.700941,-122.464978
"Dana Point",CA,33.463259,-117.713017
"Danville",CA,37.812141,-121.969822
"Daphnedale Park",CA,41.507421,-120.553922
"Darwin",CA,36.268803,-117.589004
"Davenport",CA,37.018022,-122.197107
"Davis",CA,38.556147,-121.737793
"Day Valley",CA,37.025441,-121.855933
"Deer Park",CA,38.535076,-122.470108
"Del Aire",CA,33.916712,-118.369291
"Delano",CA,35.763183,-119.26356
"Delft Colony",CA,36.511881,-119.446496
"Delhi",CA,37.430599,-120.775899
"Delleker",CA,39.813251,-120.489671
"Del Mar",CA,32.962852,-117.262438
"Del Monte Forest",CA,36.583834,-121.946714
"Del Rey",CA,36.656216,-119.599324
"Del Rey Oaks",CA,36.582501,-121.829797
"Del Rio",CA,37.745561,-121.010761
"Denair",CA,37.525695,-120.799672
"Derby Acres",CA,35.244025,-119.603833
"Descanso",CA,32.869567,-116.628085
"Desert Center",CA,33.737799,-115.366622
"Desert Edge",CA,33.922289,-116.440092
"Desert Hot Springs",CA,33.957591,-116.542284
"Desert Palms",CA,33.779144,-116.298219
"Desert Shores",CA,33.403975,-116.040133
"Desert View Highlands",CA,34.590257,-118.15354
"Diablo",CA,37.840808,-121.956456
"Diablo Grande",CA,37.397433,-121.27944
"Diamond Bar",CA,34.001573,-117.817601
"Diamond Springs",CA,38.692138,-120.836509
"Dillon Beach",CA,38.243488,-122.955955
"Dinuba",CA,36.545353,-119.398873
"Discovery Bay",CA,37.907674,-121.597955
"Dixon",CA,38.447512,-121.824223
"Dixon Lane-Meadow Creek",CA,37.386388,-118.415273
"Dobbins",CA,39.35659,-121.210378
"Dogtown",CA,38.208667,-121.154809
"Dollar Point",CA,39.190496,-120.108911
"Dorrington",CA,38.294369,-120.270062
"Dorris",CA,41.964965,-121.920387
"Dos Palos",CA,36.985428,-120.633843
"Dos Palos Y",CA,37.046767,-120.639473
"Douglas",CA,40.680917,-122.924096
"Downey",CA,33.938237,-118.130856
"Downieville",CA,39.578643,-120.816405
"Doyle",CA,40.027223,-120.11537
"Drytown",CA,38.438231,-120.85653
"Duarte",CA,34.160911,-117.950528
"Dublin",CA,37.716154,-121.896233
"Ducor",CA,35.894259,-119.045605
"Dunnigan",CA,38.892641,-121.974182
"Dunsmuir",CA,41.231485,-122.270916
"Durham",CA,39.629358,-121.79077
"Dustin Acres",CA,35.215929,-119.374987
"Dutch Flat",CA,39.208008,-120.834476
"Eagleville",CA,41.319026,-120.114604
"Earlimart",CA,35.88238,-119.271477
"East Foothills",CA,37.382618,-121.813752
"East Hemet",CA,33.730124,-116.941044
"East Los Angeles",CA,34.031506,-118.168567
"East Nicolaus",CA,38.910047,-121.544322
"East Oakdale",CA,37.783108,-120.811277
"Easton",CA,36.652391,-119.790786
"East Orosi",CA,36.548069,-119.259853
"East Palo Alto",CA,37.46778,-122.13255
"East Pasadena",CA,34.136798,-118.077535
"East Porterville",CA,36.056872,-118.97126
"East Quincy",CA,39.916423,-120.918934
"East Rancho Dominguez",CA,33.894834,-118.195588
"East Richmond Heights",CA,37.945081,-122.313907
"East San Gabriel",CA,34.119637,-118.080242
"East Shore",CA,40.245269,-121.076778
"East Sonora",CA,37.974304,-120.338076
"East Tulare Villa",CA,36.20356,-119.282169
"Eastvale",CA,33.963262,-117.580547
"East Whittier",CA,33.924373,-117.988726
"Edgewood",CA,41.460769,-122.425678
"Edmundson Acres",CA,35.227296,-118.823252
"Edna",CA,35.210785,-120.605967
"Edwards AFB",CA,34.902408,-117.921869
"El Cajon",CA,32.8017,-116.960379
"El Centro",CA,32.787325,-115.558006
"El Cerrito",CA,37.91963,-122.302516
"El Cerrito",CA,33.838186,-117.522205
"El Dorado Hills",CA,38.673971,-121.048842
"Eldridge",CA,38.333887,-122.506518
"El Granada",CA,37.514245,-122.465149
"Elizabeth Lake",CA,34.656488,-118.379847
"Elk Creek",CA,39.598678,-122.53232
"Elk Grove",CA,38.414621,-121.384961
"Elkhorn",CA,36.810673,-121.718699
"Elmira",CA,38.352328,-121.907719
"El Monte",CA,34.074633,-118.029136
"El Nido",CA,37.132376,-120.498551
"El Paso de Robles (Paso Robles)",CA,35.64074,-120.654268
"El Portal",CA,37.673974,-119.806539
"El Rancho",CA,36.220589,-119.06886
"El Rio",CA,34.245286,-119.156834
"El Segundo",CA,33.917145,-118.401554
"El Sobrante",CA,37.980052,-122.306811
"El Sobrante",CA,33.872534,-117.462541
"El Verano",CA,38.297457,-122.491559
"Elverta",CA,38.718464,-121.445475
"Emerald Lake Hills",CA,37.465282,-122.265898
"Emeryville",CA,37.839907,-122.298964
"Empire",CA,37.642901,-120.90422
"Encinitas",CA,33.050632,-117.263616
"Escalon",CA,37.791333,-120.999644
"Escondido",CA,33.133053,-117.074043
"Esparto",CA,38.69341,-122.024047
"Etna",CA,41.458199,-122.895819
"Eucalyptus Hills",CA,32.885177,-116.944983
"Eureka",CA,40.793476,-124.155274
"Exeter",CA,36.294006,-119.145928
"Fairbanks Ranch",CA,32.991596,-117.186611
"Fairfax",CA,37.988378,-122.595097
"Fairfield",CA,38.256757,-122.039719
"Fairmead",CA,37.078388,-120.196157
"Fair Oaks",CA,38.650165,-121.250982
"Fairview",CA,37.677682,-122.044408
"Fallbrook",CA,33.374701,-117.221724
"Fall River Mills",CA,41.007241,-121.441134
"Farmersville",CA,36.305352,-119.208135
"Farmington",CA,37.929868,-121.004367
"Fellows",CA,35.178177,-119.54755
"Felton",CA,37.039221,-122.080473
"Ferndale",CA,40.579891,-124.261909
"Fetters Hot Springs-Agua Caliente",CA,38.327504,-122.487137
"Fiddletown",CA,38.509116,-120.760508
"Fieldbrook",CA,40.972512,-124.027909
"Fields Landing",CA,40.724236,-124.218603
"Fillmore",CA,34.398423,-118.916096
"Firebaugh",CA,36.854121,-120.45396
"Fish Camp",CA,37.482498,-119.640391
"Florence-Graham",CA,33.96772,-118.244386
"Florin",CA,38.483237,-121.404191
"Floriston",CA,39.392931,-120.015121
"Flournoy",CA,39.928357,-122.446164
"Folsom",CA,38.675957,-121.147656
"Fontana",CA,34.108793,-117.462685
"Foothill Farms",CA,38.686735,-121.347489
"Forbestown",CA,39.527584,-121.266222
"Ford",CA,35.164735,-119.4584
"Foresthill",CA,39.005289,-120.831366
"Forest Meadows",CA,38.166358,-120.405199
"Forest Ranch",CA,39.895179,-121.670485
"Forestville",CA,38.482491,-122.889884
"Fort Bidwell",CA,41.863301,-120.159395
"Fort Bragg",CA,39.441069,-123.80362
"Fort Irwin",CA,35.247701,-116.683411
"Fort Jones",CA,41.608452,-122.841066
"Fortuna",CA,40.585411,-124.142608
"Fort Washington",CA,36.879298,-119.761256
"Foster",CA,37.56482,-122.250782
"Fountain Valley",CA,33.710582,-117.951129
"Fowler",CA,36.624741,-119.673786
"Franklin",CA,37.327735,-120.532185
"Franklin",CA,38.367521,-121.461629
"Frazier Park",CA,34.814193,-118.954961
"Freedom",CA,36.940311,-121.796321
"Freeport",CA,38.462765,-121.502216
"Fremont",CA,37.494461,-121.94115
"French Camp",CA,37.868136,-121.271419
"French Gulch",CA,40.717688,-122.629379
"French Valley",CA,33.599461,-117.106495
"Fresno",CA,36.783603,-119.793445
"Friant",CA,36.984309,-119.711526
"Fruitdale",CA,37.311924,-121.935678
"Fruitridge Pocket",CA,38.532646,-121.455812
"Fuller Acres",CA,35.302254,-118.914295
"Fullerton",CA,33.885714,-117.928025
"Fulton",CA,38.493709,-122.773417
"Furnace Creek",CA,36.413194,-116.877755
"Galt",CA,38.266946,-121.304544
"Garberville",CA,40.100306,-123.794315
"Gardena",CA,33.894417,-118.307522
"Garden Acres",CA,37.963678,-121.229624
"Garden Farms",CA,35.415782,-120.614034
"Garden Grove",CA,33.778782,-117.960472
"Garey",CA,34.885821,-120.31375
"Garnet",CA,33.917884,-116.479621
"Gasquet",CA,41.836075,-123.976031
"Gazelle",CA,41.511898,-122.521967
"Georgetown",CA,38.911353,-120.834624
"Gerber",CA,40.061443,-122.148238
"Geyserville",CA,38.717354,-122.903648
"Gilroy",CA,37.006407,-121.585321
"Glendale",CA,34.181393,-118.24583
"Glendora",CA,34.144967,-117.847667
"Glen Ellen",CA,38.355369,-122.543877
"Golden Hills",CA,35.15133,-118.500657
"Gold Mountain",CA,39.761316,-120.519058
"Gold River",CA,38.626854,-121.249164
"Goleta",CA,34.434875,-119.857741
"Gonzales",CA,36.505979,-121.442918
"Good Hope",CA,33.770625,-117.277178
"Goodyears Bar",CA,39.552354,-120.893102
"Goshen",CA,36.351759,-119.421018
"Graeagle",CA,39.75484,-120.643811
"Grand Terrace",CA,34.031172,-117.313243
"Grangeville",CA,36.343898,-119.707467
"Granite Bay",CA,38.758782,-121.16695
"Granite Hills",CA,32.803422,-116.905571
"Graniteville",CA,39.444366,-120.73603
"Grass Valley",CA,39.223686,-121.055004
"Graton",CA,38.437517,-122.865988
"Grayson",CA,37.579542,-121.183684
"Greeley Hill",CA,37.758281,-120.130205
"Greenacres",CA,35.383131,-119.118341
"Green Acres",CA,33.734955,-117.078271
"Greenfield",CA,35.269161,-119.009996
"Greenfield",CA,36.32339,-121.24475
"Greenhorn",CA,39.902968,-120.758983
"Green Valley",CA,34.617415,-118.405023
"Green Valley",CA,38.26384,-122.162493
"Greenview",CA,41.544922,-122.920964
"Greenville",CA,40.133593,-120.945316
"Grenada",CA,41.6401,-122.526627
"Gridley",CA,39.362169,-121.697085
"Grimes",CA,39.074154,-121.898775
"Grizzly Flats",CA,38.635696,-120.535435
"Groveland",CA,37.827746,-120.243816
"Grover Beach",CA,35.120888,-120.619664
"Guadalupe",CA,34.961631,-120.573377
"Guerneville",CA,38.517165,-122.989897
"Guinda",CA,38.827457,-122.198493
"Gustine",CA,37.254514,-120.99487
"Hacienda Heights",CA,33.995853,-117.973023
"Half Moon Bay",CA,37.467314,-122.440474
"Hamilton Branch",CA,40.27725,-121.096092
"Hamilton",CA,39.742231,-122.012536
"Hanford",CA,36.325957,-119.653881
"Happy Camp",CA,41.815893,-123.392796
"Harbison Canyon",CA,32.82727,-116.838076
"Hardwick",CA,36.402596,-119.72077
"Hartland",CA,36.651816,-118.955295
"Hartley",CA,38.420393,-121.950842
"Hasley Canyon",CA,34.481599,-118.666689
"Hat Creek",CA,40.789806,-121.474515
"Hawaiian Gardens",CA,33.830482,-118.073451
"Hawthorne",CA,33.914775,-118.348083
"Hayfork",CA,40.575871,-123.123629
"Hayward",CA,37.628139,-122.106341
"Healdsburg",CA,38.622571,-122.865692
